Arquivo de saída: /home/pojucan/Área de Trabalho/231009/scripts/PCA/efetivos/arquivo_treinamento_suavizado_metricas10_100_50_10.csv

Época 308: MSE no treinamento = 0.0162, MSE na validação = 0.0221, MSE no teste = 0.0227
Época 308: R-squared no treinamento = 0.8012, R-squared na validação = 0.7445, R-squared no teste = 0.7200
Época 308: LOSS no treinamento = 0.0082, LOSS na validação = 0.7445, LOSS no teste = 0.7200
Época 309: MAE no treinamento = 0.0933, MAE na validação = 0.1097, MAE no teste = 0.1148
Época 309: MSE no treinamento = 0.0162, MSE na validação = 0.0221, MSE no teste = 0.0227
Época 309: R-squared no treinamento = 0.8012, R-squared na validação = 0.7445, R-squared no teste = 0.7200
Época 309: LOSS no treinamento = 0.0082, LOSS na validação = 0.7445, LOSS no teste = 0.7200
Época 310: MAE no treinamento = 0.0931, MAE na validação = 0.1098, MAE no teste = 0.1147
Época 310: MSE no treinamento = 0.0162, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 310: R-squared no treinamento = 0.8019, R-squared na validação = 0.7439, R-squared no teste = 0.7206
Época 310: LOSS no treinamento = 0.0082, LOSS na validação = 0.7439, LOSS no teste = 0.7206
Época 311: MAE no treinamento = 0.0932, MAE na validação = 0.1097, MAE no teste = 0.1148
Época 311: MSE no treinamento = 0.0162, MSE na validação = 0.0221, MSE no teste = 0.0227
Época 311: R-squared no treinamento = 0.8015, R-squared na validação = 0.7443, R-squared no teste = 0.7202
Época 311: LOSS no treinamento = 0.0082, LOSS na validação = 0.7443, LOSS no teste = 0.7202
Época 312: MAE no treinamento = 0.0931, MAE na validação = 0.1098, MAE no teste = 0.1147
Época 312: MSE no treinamento = 0.0162, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 312: R-squared no treinamento = 0.8019, R-squared na validação = 0.7438, R-squared no teste = 0.7204
Época 312: LOSS no treinamento = 0.0082, LOSS na validação = 0.7438, LOSS no teste = 0.7204
Época 313: MAE no treinamento = 0.0931, MAE na validação = 0.1096, MAE no teste = 0.1147
Época 313: MSE no treinamento = 0.0162, MSE na validação = 0.0221, MSE no teste = 0.0227
Época 313: R-squared no treinamento = 0.8018, R-squared na validação = 0.7445, R-squared no teste = 0.7204
Época 313: LOSS no treinamento = 0.0082, LOSS na validação = 0.7445, LOSS no teste = 0.7204
Época 314: MAE no treinamento = 0.0930, MAE na validação = 0.1097, MAE no teste = 0.1147
Época 314: MSE no treinamento = 0.0162, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 314: R-squared no treinamento = 0.8021, R-squared na validação = 0.7440, R-squared no teste = 0.7204
Época 314: LOSS no treinamento = 0.0082, LOSS na validação = 0.7440, LOSS no teste = 0.7204
Época 315: MAE no treinamento = 0.0930, MAE na validação = 0.1096, MAE no teste = 0.1147
Época 315: MSE no treinamento = 0.0162, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 315: R-squared no treinamento = 0.8021, R-squared na validação = 0.7442, R-squared no teste = 0.7203
Época 315: LOSS no treinamento = 0.0082, LOSS na validação = 0.7442, LOSS no teste = 0.7203
Época 316: MAE no treinamento = 0.0930, MAE na validação = 0.1097, MAE no teste = 0.1147
Época 316: MSE no treinamento = 0.0162, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 316: R-squared no treinamento = 0.8021, R-squared na validação = 0.7438, R-squared no teste = 0.7202
Época 316: LOSS no treinamento = 0.0082, LOSS na validação = 0.7438, LOSS no teste = 0.7202
Época 317: MAE no treinamento = 0.0929, MAE na validação = 0.1097, MAE no teste = 0.1146
Época 317: MSE no treinamento = 0.0162, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 317: R-squared no treinamento = 0.8021, R-squared na validação = 0.7438, R-squared no teste = 0.7201
Época 317: LOSS no treinamento = 0.0082, LOSS na validação = 0.7438, LOSS no teste = 0.7201
Época 318: MAE no treinamento = 0.0929, MAE na validação = 0.1096, MAE no teste = 0.1146
Época 318: MSE no treinamento = 0.0162, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 318: R-squared no treinamento = 0.8018, R-squared na validação = 0.7441, R-squared no teste = 0.7200
Época 318: LOSS no treinamento = 0.0082, LOSS na validação = 0.7441, LOSS no teste = 0.7200
Época 319: MAE no treinamento = 0.0929, MAE na validação = 0.1096, MAE no teste = 0.1146
Época 319: MSE no treinamento = 0.0162, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 319: R-squared no treinamento = 0.8021, R-squared na validação = 0.7440, R-squared no teste = 0.7202
Época 319: LOSS no treinamento = 0.0082, LOSS na validação = 0.7440, LOSS no teste = 0.7202
Época 320: MAE no treinamento = 0.0928, MAE na validação = 0.1096, MAE no teste = 0.1146
Época 320: MSE no treinamento = 0.0161, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 320: R-squared no treinamento = 0.8027, R-squared na validação = 0.7436, R-squared no teste = 0.7204
Época 320: LOSS no treinamento = 0.0082, LOSS na validação = 0.7436, LOSS no teste = 0.7204
Época 321: MAE no treinamento = 0.0929, MAE na validação = 0.1095, MAE no teste = 0.1146
Época 321: MSE no treinamento = 0.0162, MSE na validação = 0.0221, MSE no teste = 0.0228
Época 321: R-squared no treinamento = 0.8021, R-squared na validação = 0.7444, R-squared no teste = 0.7198
Época 321: LOSS no treinamento = 0.0082, LOSS na validação = 0.7444, LOSS no teste = 0.7198
Época 322: MAE no treinamento = 0.0928, MAE na validação = 0.1096, MAE no teste = 0.1146
Época 322: MSE no treinamento = 0.0162, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 322: R-squared no treinamento = 0.8022, R-squared na validação = 0.7440, R-squared no teste = 0.7199
Época 322: LOSS no treinamento = 0.0082, LOSS na validação = 0.7440, LOSS no teste = 0.7199
Época 323: MAE no treinamento = 0.0928, MAE na validação = 0.1095, MAE no teste = 0.1146
Época 323: MSE no treinamento = 0.0162, MSE na validação = 0.0222, MSE no teste = 0.0228
Época 323: R-squared no treinamento = 0.8021, R-squared na validação = 0.7441, R-squared no teste = 0.7197
Época 323: LOSS no treinamento = 0.0082, LOSS na validação = 0.7441, LOSS no teste = 0.7197
Época 324: MAE no treinamento = 0.0928, MAE na validação = 0.1096, MAE no teste = 0.1146
Época 324: MSE no treinamento = 0.0162, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 324: R-squared no treinamento = 0.8023, R-squared na validação = 0.7435, R-squared no teste = 0.7199
Época 324: LOSS no treinamento = 0.0082, LOSS na validação = 0.7435, LOSS no teste = 0.7199
Época 325: MAE no treinamento = 0.0927, MAE na validação = 0.1094, MAE no teste = 0.1145
Época 325: MSE no treinamento = 0.0161, MSE na validação = 0.0221, MSE no teste = 0.0227
Época 325: R-squared no treinamento = 0.8026, R-squared na validação = 0.7443, R-squared no teste = 0.7202
Época 325: LOSS no treinamento = 0.0081, LOSS na validação = 0.7443, LOSS no teste = 0.7202
Época 326: MAE no treinamento = 0.0925, MAE na validação = 0.1096, MAE no teste = 0.1145
Época 326: MSE no treinamento = 0.0161, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 326: R-squared no treinamento = 0.8033, R-squared na validação = 0.7433, R-squared no teste = 0.7206
Época 326: LOSS no treinamento = 0.0081, LOSS na validação = 0.7433, LOSS no teste = 0.7206
Época 327: MAE no treinamento = 0.0927, MAE na validação = 0.1095, MAE no teste = 0.1146
Época 327: MSE no treinamento = 0.0161, MSE na validação = 0.0222, MSE no teste = 0.0228
Época 327: R-squared no treinamento = 0.8024, R-squared na validação = 0.7439, R-squared no teste = 0.7198
Época 327: LOSS no treinamento = 0.0081, LOSS na validação = 0.7439, LOSS no teste = 0.7198
Época 328: MAE no treinamento = 0.0925, MAE na validação = 0.1095, MAE no teste = 0.1145
Época 328: MSE no treinamento = 0.0161, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 328: R-squared no treinamento = 0.8029, R-squared na validação = 0.7435, R-squared no teste = 0.7201
Época 328: LOSS no treinamento = 0.0081, LOSS na validação = 0.7435, LOSS no teste = 0.7201
Época 329: MAE no treinamento = 0.0927, MAE na validação = 0.1095, MAE no teste = 0.1145
Época 329: MSE no treinamento = 0.0162, MSE na validação = 0.0222, MSE no teste = 0.0228
Época 329: R-squared no treinamento = 0.8023, R-squared na validação = 0.7437, R-squared no teste = 0.7196
Época 329: LOSS no treinamento = 0.0081, LOSS na validação = 0.7437, LOSS no teste = 0.7196
Época 330: MAE no treinamento = 0.0925, MAE na validação = 0.1094, MAE no teste = 0.1145
Época 330: MSE no treinamento = 0.0161, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 330: R-squared no treinamento = 0.8033, R-squared na validação = 0.7435, R-squared no teste = 0.7205
Época 330: LOSS no treinamento = 0.0081, LOSS na validação = 0.7435, LOSS no teste = 0.7205
Época 331: MAE no treinamento = 0.0926, MAE na validação = 0.1093, MAE no teste = 0.1145
Época 331: MSE no treinamento = 0.0161, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 331: R-squared no treinamento = 0.8027, R-squared na validação = 0.7443, R-squared no teste = 0.7200
Época 331: LOSS no treinamento = 0.0081, LOSS na validação = 0.7443, LOSS no teste = 0.7200
Época 332: MAE no treinamento = 0.0924, MAE na validação = 0.1094, MAE no teste = 0.1145
Época 332: MSE no treinamento = 0.0161, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 332: R-squared no treinamento = 0.8035, R-squared na validação = 0.7436, R-squared no teste = 0.7203
Época 332: LOSS no treinamento = 0.0081, LOSS na validação = 0.7436, LOSS no teste = 0.7203
Época 333: MAE no treinamento = 0.0925, MAE na validação = 0.1093, MAE no teste = 0.1145
Época 333: MSE no treinamento = 0.0161, MSE na validação = 0.0222, MSE no teste = 0.0228
Época 333: R-squared no treinamento = 0.8026, R-squared na validação = 0.7441, R-squared no teste = 0.7196
Época 333: LOSS no treinamento = 0.0081, LOSS na validação = 0.7441, LOSS no teste = 0.7196
Época 334: MAE no treinamento = 0.0924, MAE na validação = 0.1095, MAE no teste = 0.1145
Época 334: MSE no treinamento = 0.0161, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 334: R-squared no treinamento = 0.8031, R-squared na validação = 0.7433, R-squared no teste = 0.7199
Época 334: LOSS no treinamento = 0.0081, LOSS na validação = 0.7433, LOSS no teste = 0.7199
Época 335: MAE no treinamento = 0.0923, MAE na validação = 0.1093, MAE no teste = 0.1144
Época 335: MSE no treinamento = 0.0161, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 335: R-squared no treinamento = 0.8034, R-squared na validação = 0.7437, R-squared no teste = 0.7202
Época 335: LOSS no treinamento = 0.0081, LOSS na validação = 0.7437, LOSS no teste = 0.7202
Época 336: MAE no treinamento = 0.0923, MAE na validação = 0.1094, MAE no teste = 0.1144
Época 336: MSE no treinamento = 0.0161, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 336: R-squared no treinamento = 0.8035, R-squared na validação = 0.7435, R-squared no teste = 0.7201
Época 336: LOSS no treinamento = 0.0081, LOSS na validação = 0.7435, LOSS no teste = 0.7201
Época 337: MAE no treinamento = 0.0923, MAE na validação = 0.1094, MAE no teste = 0.1143
Época 337: MSE no treinamento = 0.0161, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 337: R-squared no treinamento = 0.8033, R-squared na validação = 0.7433, R-squared no teste = 0.7201
Época 337: LOSS no treinamento = 0.0081, LOSS na validação = 0.7433, LOSS no teste = 0.7201
Época 338: MAE no treinamento = 0.0924, MAE na validação = 0.1092, MAE no teste = 0.1144
Época 338: MSE no treinamento = 0.0161, MSE na validação = 0.0222, MSE no teste = 0.0228
Época 338: R-squared no treinamento = 0.8030, R-squared na validação = 0.7442, R-squared no teste = 0.7195
Época 338: LOSS no treinamento = 0.0081, LOSS na validação = 0.7442, LOSS no teste = 0.7195
Época 339: MAE no treinamento = 0.0922, MAE na validação = 0.1094, MAE no teste = 0.1143
Época 339: MSE no treinamento = 0.0160, MSE na validação = 0.0223, MSE no teste = 0.0227
Época 339: R-squared no treinamento = 0.8037, R-squared na validação = 0.7431, R-squared no teste = 0.7203
Época 339: LOSS no treinamento = 0.0081, LOSS na validação = 0.7431, LOSS no teste = 0.7203
Época 340: MAE no treinamento = 0.0923, MAE na validação = 0.1093, MAE no teste = 0.1143
Época 340: MSE no treinamento = 0.0161, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 340: R-squared no treinamento = 0.8035, R-squared na validação = 0.7435, R-squared no teste = 0.7199
Época 340: LOSS no treinamento = 0.0081, LOSS na validação = 0.7435, LOSS no teste = 0.7199
Época 341: MAE no treinamento = 0.0922, MAE na validação = 0.1093, MAE no teste = 0.1143
Época 341: MSE no treinamento = 0.0160, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 341: R-squared no treinamento = 0.8039, R-squared na validação = 0.7435, R-squared no teste = 0.7202
Época 341: LOSS no treinamento = 0.0081, LOSS na validação = 0.7435, LOSS no teste = 0.7202
Época 342: MAE no treinamento = 0.0923, MAE na validação = 0.1092, MAE no teste = 0.1143
Época 342: MSE no treinamento = 0.0161, MSE na validação = 0.0222, MSE no teste = 0.0228
Época 342: R-squared no treinamento = 0.8029, R-squared na validação = 0.7439, R-squared no teste = 0.7193
Época 342: LOSS no treinamento = 0.0081, LOSS na validação = 0.7439, LOSS no teste = 0.7193
Época 343: MAE no treinamento = 0.0921, MAE na validação = 0.1093, MAE no teste = 0.1142
Época 343: MSE no treinamento = 0.0160, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 343: R-squared no treinamento = 0.8039, R-squared na validação = 0.7433, R-squared no teste = 0.7203
Época 343: LOSS no treinamento = 0.0081, LOSS na validação = 0.7433, LOSS no teste = 0.7203
Época 344: MAE no treinamento = 0.0921, MAE na validação = 0.1092, MAE no teste = 0.1143
Época 344: MSE no treinamento = 0.0160, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 344: R-squared no treinamento = 0.8037, R-squared na validação = 0.7435, R-squared no teste = 0.7199
Época 344: LOSS no treinamento = 0.0081, LOSS na validação = 0.7435, LOSS no teste = 0.7199
Época 345: MAE no treinamento = 0.0921, MAE na validação = 0.1094, MAE no teste = 0.1142
Época 345: MSE no treinamento = 0.0160, MSE na validação = 0.0223, MSE no teste = 0.0227
Época 345: R-squared no treinamento = 0.8039, R-squared na validação = 0.7431, R-squared no teste = 0.7201
Época 345: LOSS no treinamento = 0.0081, LOSS na validação = 0.7431, LOSS no teste = 0.7201
Época 346: MAE no treinamento = 0.0921, MAE na validação = 0.1092, MAE no teste = 0.1142
Época 346: MSE no treinamento = 0.0160, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 346: R-squared no treinamento = 0.8038, R-squared na validação = 0.7437, R-squared no teste = 0.7199
Época 346: LOSS no treinamento = 0.0081, LOSS na validação = 0.7437, LOSS no teste = 0.7199
Época 347: MAE no treinamento = 0.0921, MAE na validação = 0.1092, MAE no teste = 0.1142
Época 347: MSE no treinamento = 0.0160, MSE na validação = 0.0222, MSE no teste = 0.0228
Época 347: R-squared no treinamento = 0.8036, R-squared na validação = 0.7437, R-squared no teste = 0.7197
Época 347: LOSS no treinamento = 0.0081, LOSS na validação = 0.7437, LOSS no teste = 0.7197
Época 348: MAE no treinamento = 0.0920, MAE na validação = 0.1092, MAE no teste = 0.1142
Época 348: MSE no treinamento = 0.0160, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 348: R-squared no treinamento = 0.8043, R-squared na validação = 0.7434, R-squared no teste = 0.7202
Época 348: LOSS no treinamento = 0.0081, LOSS na validação = 0.7434, LOSS no teste = 0.7202
Época 349: MAE no treinamento = 0.0920, MAE na validação = 0.1091, MAE no teste = 0.1142
Época 349: MSE no treinamento = 0.0160, MSE na validação = 0.0222, MSE no teste = 0.0228
Época 349: R-squared no treinamento = 0.8038, R-squared na validação = 0.7442, R-squared no teste = 0.7197
Época 349: LOSS no treinamento = 0.0081, LOSS na validação = 0.7442, LOSS no teste = 0.7197
Época 350: MAE no treinamento = 0.0919, MAE na validação = 0.1091, MAE no teste = 0.1142
Época 350: MSE no treinamento = 0.0160, MSE na validação = 0.0222, MSE no teste = 0.0227
Época 350: R-squared no treinamento = 0.8042, R-squared na validação = 0.7437, R-squared no teste = 0.7199
